dataid,prediction
7051,1997.6234299674547
7052,1997.0211274254739
7053,1996.4245075879558
7054,1998.6714218169136
7055,1995.5253091828533
7056,1996.0619743314721
7057,1995.8096414233655
7058,1995.1718045721987
7059,2002.0400734989134
7060,2000.1577283102781
7061,1999.3726977492977
7062,2001.4816877727396
7063,1999.6598961816424
7064,2002.9973691145292
7065,1999.0239645952195
7066,1998.459981884151
7067,1998.2103119795706
7068,1999.0059051853314
7069,1999.2128401018188
7070,2000.5608065932463
7071,1999.6139529518994
7072,1998.5783087241903
7073,1993.6822641321708
7074,1994.183151801562
7075,2001.5887523621045
7076,1999.2412579079514
7077,2000.3917316412544
7078,2002.2889448918274
7079,1997.9287553193697
7080,1995.7155424813307
7081,2005.5014125899963
7082,2002.6167242681122
7083,1999.0704151987334
7084,2002.3504540008653
7085,1997.760732623238
7086,2000.8381770984606
7087,2000.5026218628611
7088,1998.8153159335438
7089,1993.5315186964665
7090,1997.427902608926
7091,2000.8154561198662
7092,2005.3225761642504
7093,2002.782561112337
7094,2001.2017527083035
7095,2004.997621733115
7096,2000.8997929034838
7097,1999.400864798298
7098,1999.4974565299103
7099,2008.1241149476878
7100,2001.7783989030738
7101,2000.8267449076209
7102,2001.1984944995831
7103,2000.0475429163866
7104,1998.884370359779
7105,2005.0463107885814
7106,1999.9385381269692
7107,1995.617747161854
7108,1995.7447316776106
7109,1999.5965587552898
7110,1995.6534276059347
7111,2001.6640237373888
7112,2001.433739806041
7113,2003.8536403557207
7114,1995.6042157740749
7115,2003.910792830276
7116,2000.566071294015
7117,2001.0611493408885
7118,1982.8426704247113
7119,2008.6776823015864
7120,2008.7457127704436
7121,2009.8844200881485
7122,2008.7451169731453
7123,2009.880419916841
7124,2004.4087164139237
7125,1997.1634162702937
7126,2000.4148327020107
7127,1999.922463693432
7128,2000.3489400448655
7129,1996.8084480711304
7130,1998.6100825905412
7131,1997.659653485891
7132,2000.9621187634866
7133,2001.220664836601
7134,2000.6587553812537
7135,1997.5796860938453
7136,1998.9066060252048
7137,1998.681658763172
7138,1997.7297021732477
7139,2000.2059591114805
7140,1999.2108175360008
7141,1999.1800783125814
7142,2002.3118865229167
7143,2002.5552954087957
7144,1999.0406657199046
7145,2000.4525345756647
7146,1999.0654426367648
7147,2000.0972063467982
7148,1988.4562036620043
7149,2002.741077496891
7150,2000.1507660721056
7151,1996.6934750517264
7152,1994.5202319004986
7153,1998.535717370352
7154,1998.416299335305
7155,2002.6567389355278
7156,2002.0975583326206
7157,2004.2236336621597
7158,2003.4444835978445
7159,2001.1168651659361
7160,2003.0483560365533
7161,2002.4346673225862
7162,2001.385695757173
7163,2001.2979076329927
7164,2002.1760857795648
7165,2004.1809533989183
7166,2000.6014200963536
7167,2003.0278996767227
7168,2001.2397409043367
7169,1999.993853391315
7170,1993.3642977985999
7171,1996.30415829053
7172,1996.449652681889
7173,1996.520386987129
7174,1996.1710893295722
7175,1997.0911482986264
7176,1996.480175398519
7177,1998.1585002348208
7178,1995.5116660531894
7179,1995.736468912516
7180,1998.394794315587
7181,1996.486784842239
7182,2000.6288448425883
7183,1997.9113075469058
7184,2002.4669973550344
7185,1999.083522022881
7186,2002.7163483994534
7187,2003.6619331207144
7188,2001.9778141905551
7189,2000.3973360617956
7190,2001.4801093266112
7191,2004.2684602995873
7192,2000.051313122079
7193,1993.5906590610316
7194,1992.4518426041834
7195,1997.0679740374517
7196,1997.173153005404
7197,1992.6390896837638
7198,1997.7294271128937
7199,1999.3667488731865
7200,1993.3179948215707
7201,1992.998938932833
7202,1993.7059918662067
7203,2000.1143377385872
7204,1994.8566265248744
7205,2011.0630168031107
7206,2004.6279087518358
7207,2002.4979232727703
7208,1987.188391647549
7209,1987.4439812301557
7210,1993.0936692245023
7211,1998.9230314890176
7212,2004.5950695359809
7213,1999.9772177849663
7214,1995.8029362185891
7215,2000.1073259869877
7216,1996.4850158486693
7217,1996.3650274716028
7218,2001.4991505803503
7219,1996.7647931141819
7220,1995.9437312699542
7221,1992.984358255021
7222,1996.0038663997786
7223,1996.8022486757836
7224,1995.1014195272462
7225,1994.8670072245252
7226,1997.205183658828
7227,1994.2499080921161
7228,1994.936554289583
7229,1994.607639762679
7230,1996.57162679131
7231,1996.777977263704
7232,1996.6027494264006
7233,1993.1614756041226
7234,1994.99770157336
7235,1996.4717597811975
7236,1996.1637957875942
7237,1995.77882445993
7238,1998.7652108646614
7239,1997.1241596152531
7240,1995.751377627367
7241,1998.2556828633487
7242,1994.1501851555483
7243,1998.8698363277
7244,1997.0685526448601
7245,1998.8523821506167
7246,1997.4429043114505
7247,1995.4195715213211
7248,1999.988809395544
7249,1992.9843757876074
7250,1999.435032031889
7251,1996.1622986243356
7252,1997.5476736063679
7253,1997.559726703407
7254,1996.9240992512923
7255,1994.3850635418557
7256,1988.4395576601707
7257,1992.4212168468484
7258,1993.811653493934
7259,1991.71990145712
7260,1992.1568795540527
7261,1989.4779153210022
7262,1992.9934566883196
7263,1991.6405353721689
7264,1993.8623652998729
7265,1994.1999900787375
7266,1991.9573675382262
7267,1998.597001070706
7268,1996.5581232222787
7269,2000.290482291222
7270,1998.1753378984686
7271,1996.1538396121377
7272,1998.0834694198845
7273,1999.4183793007676
7274,1994.9408686056627
7275,1991.3373377016312
7276,1998.1677823025134
7277,1998.4022555631805
7278,2000.1042170237952
7279,1996.6170700430994
7280,1998.8317109174368
7281,1997.7375680279624
7282,1999.0489486027552
7283,1997.8852193328707
7284,1998.5287580511285
7285,1998.892116012369
7286,2000.0382868282557
7287,1996.330155421
7288,2000.6164087419636
7289,1999.555889539948
7290,1997.8912609701306
7291,1995.8242909943506
7292,1999.0882263147187
7293,1999.6076412715222
7294,1999.33088617317
7295,2000.1959047242356
7296,1996.3194977552937
7297,1996.8886642112573
7298,2001.0601503096116
7299,1998.529658382042
7300,1998.4556263897045
7301,2000.1954572220372
7302,1997.3050045140976
7303,1988.4598168016983
7304,1996.252170776128
7305,1996.6761605518118
7306,1997.308780634928
7307,1997.3201592052908
7308,1997.6547970880688
7309,1996.1078377507008
7310,1997.4060061830123
7311,1997.0459160231353
7312,1990.571607333299
7313,1999.2411668747914
7314,1998.6602893426743
7315,1998.5066404910115
7316,1996.442051664197
7317,1998.4024638968776
7318,1998.0213486573916
7319,2000.7779342709603
7320,1997.7765484145634
7321,1997.5340401868025
7322,1998.8167154222263
7323,1995.9859861041473
7324,1998.0505630725606
7325,1995.2142494593231
7326,1996.929788714763
7327,1996.0546485123568
7328,1997.5481930574604
7329,1997.029654618613
7330,1990.490682378028
7331,1995.135166604792
7332,1993.4188690086123
7333,2001.7384988683364
7334,2002.0550385860065
7335,1999.4134418314372
7336,1999.5976301152205
7337,1999.5892771397914
7338,2000.349408565891
7339,1999.4882221277335
7340,1997.77293825433
7341,2002.4561303230555
7342,1999.3180583372807
7343,1997.3079117418647
7344,2001.2485380901214
7345,1995.9058376889072
7346,1998.7819938416314
7347,1998.0665381669237
7348,1999.899309162074
7349,1997.9770027927163
7350,1997.2294513872548
7351,2002.2462703278745
7352,2001.6176505483024
7353,1998.0852555689244
7354,2003.2400004823546
7355,2001.3190256206694
7356,1998.3578845119403
7357,2001.8327078386874
7358,1998.8199139781696
7359,2000.6935043742255
7360,2001.6813381499987
7361,2000.6003478448454
7362,2001.7121034410416
7363,2002.5484078144032
7364,2000.0229874454128
7365,1998.1610445957347
7366,2004.415733090751
7367,1999.1520824693087
7368,2002.882523400441
7369,1993.817355041445
7370,1990.1659207760154
7371,1995.754573924717
7372,1995.4748533280026
7373,1993.9201092893538
7374,1996.1763959899747
7375,1993.9828532671233
7376,1996.8231106220558
7377,1993.0893220931932
7378,1997.1963666105382
7379,1998.5005928410071
7380,2000.6981448932913
7381,1997.8419356278819
7382,1995.8539643385097
7383,1998.2008144791955
7384,1997.7955289389638
7385,1996.8361322835137
7386,1995.9056241606559
7387,1998.5303290762417
7388,1999.6515702463994
7389,1995.2055991322443
7390,1998.724355817863
7391,1994.083810320945
7392,1989.9288670153726
7393,1994.365905142031
7394,1991.305975069149
7395,2001.7354924409021
7396,2002.5663827577166
7397,2003.0578245345712
7398,2000.5336180205372
7399,2000.0706875780777
7400,2002.998619445724
7401,2001.950791317146
7402,2003.3043404413258
7403,2002.0477548592798
7404,1998.1979307883817
7405,2004.2570415505816
7406,1999.7436713395232
7407,1997.4996294115147
7408,1995.22446428265
7409,1992.6261140669471
7410,1992.2024826262166
7411,1995.3872473886954
7412,1996.4847782001978
7413,1999.73117832926
7414,1996.5070446949405
7415,1997.232990257974
7416,1994.6736368618538
7417,1988.3075013646965
7418,1993.7500406629044
7419,1981.6133557247451
7420,1980.9497805559329
7421,1996.238304304241
7422,1988.5889121574485
7423,1993.6469403958204
7424,1993.8632663726085
7425,1998.4060862166737
7426,1989.9449471640262
7427,1993.2790255511386
7428,1994.4321949115767
7429,1994.9217981818142
7430,1997.6735787373882
7431,1994.5636655101068
7432,1992.281339657551
7433,1996.4612812245439
7434,1994.933715676396
7435,1998.4808780909752
7436,1995.756909053309
7437,1998.4547590292814
7438,1995.6095672200254
7439,1998.2595463956022
7440,1998.2590616872033
7441,1994.670384337306
7442,1995.5951860166829
7443,1994.7654793179904
7444,1994.7495404665765
7445,1994.3118321820407
7446,1996.0411224404784
7447,1997.2495194284386
7448,1994.299010610824
7449,1999.6719584979314
7450,1989.7650350586866
7451,1995.8751440404753
7452,1998.93159035879
7453,1993.685970438242
7454,1993.5235773187494
7455,1988.186075977497
7456,1995.847945005145
7457,1995.4272091768912
7458,1996.5777176743043
7459,1992.8376336841166
7460,1994.5824642478078
7461,1992.6621844804326
7462,1993.5475576734932
7463,2003.6032047279532
7464,2000.8341744133766
7465,1999.4528672304782
7466,2001.8738092463086
7467,2001.972298365262
7468,2001.6854042704626
7469,2001.257236838761
7470,2001.9571099076782
7471,2001.7462826989276
7472,2002.2574687568126
7473,2001.6531160368609
7474,2000.3044757181638
7475,1997.5183952386517
7476,1995.3705752163276
7477,1998.4425821089453
7478,1998.5222892087277
7479,1995.5911759277692
7480,1997.4909185170393
7481,1997.0529096901992
7482,2004.704579142919
7483,1998.5252637416984
7484,1996.9937571165306
7485,1999.388121526522
7486,1992.0700910672774
7487,1998.610993955755
7488,1998.5656377167263
7489,1990.3703342535773
7490,2000.5484837552528
7491,1998.3818030863322
7492,1998.8027033102594
7493,1998.270505763893
7494,1999.2796945700582
7495,2001.0006053284435
7496,2002.0068535904772
7497,2003.4472674942392
7498,2001.271916360967
7499,2001.6595417177032
7500,2001.0046819859301
7501,2002.099366829476
7502,1996.274716505418
7503,2001.4119318370344
7504,1999.5186852498005
7505,2000.1947307933754
7506,2000.7528434798803
7507,1997.3932160034803
7508,2000.1987366697551
7509,2000.5339804254709
7510,2000.3597025411223
7511,2000.1974015528435
7512,1999.8630752423785
7513,1997.7581032736393
7514,2000.8638966660305
7515,2000.3244645318987
7516,1998.767530241546
7517,1997.447259991701
7518,1997.5176940646516
7519,1998.0912614182348
7520,1995.734013319547
7521,2001.7772460084418
7522,1999.5618806004134
7523,1999.8793172126507
7524,1998.912359696204
7525,1996.9206122169269
7526,1997.002153086606
7527,1998.7290021217518
7528,1992.768131707237
7529,2000.5071989378055
7530,1995.5777689389674
7531,1996.7853437736492
7532,1999.3667976474057
7533,1998.731376934957
7534,1996.667587192293
7535,1996.898435003722
7536,2003.489950595656
7537,1998.565418557732
7538,1997.9758477492244
7539,2000.2468636088142
7540,1999.6831969680002
7541,1996.784358135881
7542,1998.5644869473406
7543,2000.9383438474817
7544,1997.408313205031
7545,1999.1941548758218
7546,1997.7894753356184
7547,2001.5336285581059
7548,2001.5090953697986
7549,2002.5973626747484
7550,2000.9647111062934
7551,2000.662372046994
7552,1998.6868868550282
7553,1997.7859947819504
7554,1998.3829792644153
7555,2000.1975448022597
7556,1999.456486786172
7557,1999.8404941668466
7558,1998.6304512175457
7559,1999.7131869167638
7560,1997.5310895083173
7561,2001.1231733913762
7562,1999.9294082788833
7563,1998.3615433836096
7564,1999.1449106080995
7565,1992.687625555841
7566,1995.4341813873357
7567,1998.7831298862607
7568,1995.895019035573
7569,1995.4739317236265
7570,1998.0231852324148
7571,1996.5881118614213
7572,1991.4416335562173
7573,2000.583754390576
7574,1997.4382378884693
7575,1998.8511396511747
7576,1997.9216357116936
7577,1997.521418161201
7578,1998.1630263069737
7579,1995.7340580730636
7580,1997.524335378543
7581,1999.1731770559732
7582,1996.4993199799706
7583,2003.060062292372
7584,1994.3512794720725
7585,1998.0755585012273
7586,1994.4355122706934
7587,1994.5024854547564
7588,2002.394209857301
7589,1991.5963283619235
7590,1995.2328949964874
7591,1992.4024242831242
7592,1999.9069449685123
7593,1999.9137723238857
7594,2005.0442931055045
7595,2003.0210731104992
7596,2001.7849752150585
7597,2000.8144376823702
7598,2000.518104595836
7599,2002.5259418228231
7600,2000.3896391267037
7601,2004.1819954933333
7602,1999.4610102901365
7603,2001.3011290069996
7604,1992.3083560849302
7605,1994.428157461404
7606,1993.604872390708
7607,1994.9502089762173
7608,1996.904386888899
7609,1997.2851526424056
7610,1995.930407718215
7611,1994.4070435486594
7612,1993.8859825336256
7613,1996.320508083514
7614,1993.9131030437363
7615,1989.3009296021805
7616,1993.8372198907773
7617,1990.9262521699693
7618,1994.101709265906
7619,1998.9074775695658
7620,1990.3739698618274
7621,1985.445597396039
7622,1992.6540154550914
7623,1993.8662799699212
7624,1989.2190856092593
7625,1997.6632539952889
7626,1996.1737849775807
7627,1995.7110000449868
7628,1993.4775018538835
7629,1998.8262325745538
7630,1995.8841834237176
7631,1994.5856711930437
7632,1996.4884906053232
7633,1995.436987505663
7634,1999.98419041096
7635,1996.2456572843087
7636,1998.1940500585333
7637,1995.9962929837598
7638,1993.8054965815713
7639,1995.8898504595013
7640,1994.2757242270961
7641,1990.07879137875
7642,1994.250158103663
7643,1994.1558522681962
7644,1994.5919793695994
7645,1994.0692668115416
7646,1994.860412971562
7647,1991.8650087409967
7648,1996.199706480908
7649,1988.3965946337598
7650,1996.5215308050942
7651,1996.7207639287628
7652,1994.682831204288
7653,1993.1751486955404
7654,1994.6878708791999
7655,1997.8189407317288
7656,2002.6900039369266
7657,1999.3383729883262
7658,2001.4730700704981
7659,1999.785713986929
7660,2000.005025014242
7661,1999.7602893025573
7662,2012.0390570360441
7663,2001.630125564206
7664,1998.880379573996
7665,1999.1787856588946
7666,1999.6604895296962
7667,2001.1208970943867
7668,1999.4992635037113
7669,1996.2295188923085
7670,2000.8309134399076
7671,1993.1217709027394
7672,2002.0606548160688
7673,1998.318553643461
7674,1999.0675185737098
7675,2001.0113892867118
7676,1998.734198155002
7677,1998.01705968252
7678,1999.3828496764652
7679,1997.5293824704147
7680,2000.288000426373
7681,1999.0259912431716
7682,1997.8130112132133
7683,1998.9901099944439
7684,1999.8447773489838
7685,2000.4532631650131
7686,2000.0600623503105
7687,2003.0257370896281
7688,2000.4728685111627
7689,2000.4747049737093
7690,2004.0630532089183
7691,2000.119688755459
7692,2000.5197094089735
7693,1999.5734513941927
7694,2001.9464644153336
7695,2000.666285730274
7696,2001.8523810450552
7697,2000.3945029935614
7698,1997.4336654876263
7699,2001.1138067109878
7700,1999.7348379155017
7701,1999.270785217565
7702,1999.5258857423532
7703,2001.357432135366
7704,2000.7850119462034
7705,1999.274807954149
7706,2000.6795408957885
7707,1999.5362725329896
7708,1999.7964465819366
7709,2003.0896766277858
7710,2000.0367497677205
7711,2000.3919145970149
7712,1999.4226079608568
7713,1998.6422391458839
7714,2000.0483527055649
7715,1999.8320959178036
7716,1997.6942050077
7717,2002.4703816122378
7718,1996.0929398421442
7719,1992.6048763774534
7720,1991.9912973099335
7721,1990.6568560205067
7722,1993.2677617373586
7723,1995.2182676846921
7724,1995.099696454634
7725,1995.265397270852
7726,1992.880765785608
7727,1999.6743219129924
7728,1997.1362147743969
7729,1995.0048967863768
7730,1996.018845640849
7731,1998.3878145061003
7732,2001.9689056539614
7733,1995.2113831049826
7734,1998.961544523412
7735,1996.224919951179
7736,1994.5861584764848
7737,1993.265160744468
7738,1995.366217264912
7739,1995.8467751774979
7740,1994.5579802547945
7741,1996.0103966890947
7742,1996.900905565488
7743,1995.8488434500541
7744,1996.0970797243701
7745,2000.832989777463
7746,2001.0698269551447
7747,1999.906125666417
7748,2001.2309230242165
7749,1997.4982130512428
7750,2001.7793861066232
7751,2002.4046443762556
7752,2001.1629131637044
7753,1996.6250529969825
7754,2001.179676764681
7755,2000.0401710388717
7756,1999.780969327904
7757,1997.4549650868269
7758,2002.8079533099449
7759,1998.1024429411189
7760,1997.7718195705593
7761,2000.499443256611
7762,1999.8447773489838
7763,2000.6133317402193
7764,1999.302423223068
7765,1992.9017129349697
7766,2002.5287256336346
7767,1998.6750971891347
7768,1998.9387094484755
7769,1995.2864731653683
7770,1996.1571491270058
7771,1995.1837655496986
7772,1999.6737412244202
7773,1992.3241471425492
7774,1994.3516097403024
7775,1993.0492758213272
7776,1987.5774957693272
7777,1993.8705738007322
7778,1984.8313327695128
7779,1994.84804694071
7780,1997.1496406531626
7781,1994.6992797143546
7782,1985.9368368128064
7783,1990.21152581732
7784,1992.6886245634992
7785,1990.8018077473105
7786,1993.9436078085107
7787,1980.1821830831805
7788,1995.0563330707596
7789,1993.284691814783
7790,1995.4690670022467
7791,2000.6081591760276
7792,1992.906068774467
7793,1994.202114177954
7794,1996.9003468307446
7795,1995.6372148304204
7796,1987.419958644169
7797,1995.1502264293463
7798,1989.0304890715604
7799,1993.2159898599664
7800,1997.0954971452295
7801,1998.216337534355
7802,1990.4299603396466
7803,1986.3757112816024
7804,1997.2069151836333
7805,1995.5537033495755
7806,1994.3882844865825
7807,1998.3460724187876
7808,1997.8572959745363
7809,1993.5957230051113
7810,1994.7544484084642
7811,1993.5310150243804
7812,1992.4932366777937
7813,1995.5149553441217
7814,1994.8554521601072
7815,1994.7353666923664
7816,1996.7474882240745
7817,1994.7967213283048
7818,1989.4811147199534
7819,1991.509988590964
7820,2004.1202888220412
7821,1993.0447088850544
7822,1992.7679632001784
7823,1994.4685563839794
7824,1994.9740993621363
7825,1994.6609929517883
7826,1993.321209369769
7827,1993.21163078543
7828,1992.8665020374413
7829,1994.7694102029434
7830,1991.3222888444354
7831,1994.9719116916424
7832,1994.162517495736
7833,1997.1893339176445
7834,1992.8528036010343
7835,1997.1920012214277
7836,1991.06713050093
7837,2000.5269004597196
7838,1994.0438832146613
7839,1989.6915642317229
7840,1994.5945018322207
7841,1991.864161720285
7842,1991.9508689542567
7843,1994.020827351161
7844,1993.535777940648
7845,1995.3463223742376
7846,1996.2206373944264
7847,1993.2068250848906
7848,1995.2335631875037
7849,1993.5913716888863
7850,1996.6488501424028
7851,1994.7575134229585
7852,1995.4276677257858
7853,1995.2785258810716
7854,2002.0443699845812
7855,1999.8464556511328
7856,2003.0396459316453
7857,2000.82580347938
7858,1996.3859382471956
7859,2012.3953864084992
7860,2004.2152851772787
7861,1994.7105266144704
7862,2001.9709877083671
7863,1995.2721190043487
7864,2013.630841029981
7865,1998.0682970858952
7866,1976.3968981293144
7867,2003.8538107332874
7868,2006.8515698907445
7869,2010.9544461723158
7870,2008.8216582383911
7871,1968.8288347108864
7872,2000.9546469626707
7873,1997.206833983167
7874,1999.2567459594623
7875,2002.412565569513
7876,1999.9516597785146
7877,2000.3193857774072
7878,2004.8977508453768
7879,2002.4698680216004
7880,2001.071618595251
7881,1992.9477641921078
7882,1993.8872798976631
7883,1992.3170782240124
7884,1989.0640250266497
7885,1990.5411388084294
7886,1989.4671197054324
7887,1993.5517773741813
7888,1995.4868221170675
7889,1988.467549902448
7890,1995.2019404322823
7891,1998.1110508520353
7892,1994.8021519997208
7893,1988.712857860282
7894,1989.3438643593688
7895,1994.6115287961163
7896,1993.1346684313821
7897,1998.7500189245823
7898,1989.7461598121024
7899,1993.751763710629
7900,1990.6263028900064
7901,1991.464570726744
7902,1994.4284714606574
7903,1994.446918998895
7904,1996.6287906823788
7905,1989.2690432005547
7906,2000.6953921877232
7907,1996.9322068820093
7908,1997.7676971954465
7909,1996.962928782793
7910,1999.926952425447
7911,1992.562520061154
7912,1995.6106401143447
7913,1993.2946827350283
7914,1994.2924227396275
7915,1993.0721394490715
7916,1999.6419398071132
7917,1990.493397764912
7918,1990.2716191801476
7919,1990.6032634150988
7920,1990.1603002682593
7921,1986.0813815425597
7922,1990.753733323893
7923,1993.4310924436263
7924,1989.1146234701591
7925,1991.8753872495697
7926,1990.6685225422707
7927,1984.08082758335
7928,1997.4997172364338
7929,1996.4115960303466
7930,1991.9442276551517
7931,1999.2594874402766
7932,1997.296630937299
7933,1991.9121029566868
7934,2001.5101008419836
7935,2002.891853155148
7936,2001.2395150614386
7937,1990.6144817897866
7938,1992.0511640534148
7939,1996.0711333804636
7940,1997.6142842809813
7941,1998.2780991370234
7942,1995.4654781816305
7943,2003.310946711584
7944,1991.5305223615428
7945,1995.7593502773627
7946,1998.6468434304895
7947,1987.7629585255731
7948,1992.573493403903
7949,1997.7331823039242
7950,1995.3154570852482
7951,1988.8832311195124
7952,1995.130654829616
7953,1992.056942821999
7954,1989.8176613348578
7955,1993.8327732270623
7956,1990.9809651637042
7957,1991.601164326552
7958,1996.9457011594545
7959,1991.0621700817323
7960,1998.9646672837157
7961,1990.6805672172243
7962,1987.7680943845214
7963,1994.014324539082
7964,1992.0492880866154
7965,1989.5327803547423
7966,1987.8465976802001
7967,1987.4879392174014
7968,1985.7487278667131
7969,1991.4531881138691
7970,2000.6766015156745
7971,1994.4601956092122
7972,1999.206287793719
7973,2001.2481808141831
7974,1998.1785546806832
7975,2000.055355714531
7976,1999.654833216919
7977,2002.4925981172958
7978,2001.9073914777377
7979,2002.209547596179
7980,2000.1351603033966
7981,2001.7236742294158
7982,1999.4271923887513
7983,2001.147202498073
7984,2001.7932614447
7985,2002.4094102127854
7986,2003.2250339774187
7987,2003.5383336215182
7988,2003.3184739823955
7989,2004.3988167644668
7990,2003.3316934625602
7991,2002.2271478058176
7992,2003.4502435876477
7993,2002.2751997371759
7994,2002.3025120454072
7995,2001.9753695453564
7996,2002.4690173414738
7997,2002.7634872569165
7998,2001.0748457127909
7999,1994.801466152243
8000,2004.2153366803154
8001,1998.754065001161
8002,1994.5027670338043
8003,1996.5557542787
8004,1997.1046336357554
8005,1999.2255032573137
8006,1996.4313943510015
8007,1996.5087204162032
8008,1997.5466146783988
8009,1998.8956861426682
8010,2001.095416396301
8011,2000.4507916166312
8012,1998.4059021206515
8013,1998.187011462937
8014,1995.6946397882468
8015,2002.7708554004068
8016,1999.8186643201059
8017,1999.2389747211964
8018,1999.0241081772572
8019,1999.526671549819
8020,1997.5472574671041
8021,1998.9503231367692
8022,1997.6227488950046
8023,1999.2109271775714
8024,2000.374806629631
8025,2001.06263454303
8026,1998.3185182679872
8027,1999.1617155097053
8028,1999.3459283262584
8029,1998.6533134144386
8030,1994.2935267042776
8031,1998.7691624534887
8032,1998.0620826296883
8033,2000.9075171376635
8034,1997.538419317682
8035,2000.9658562791578
8036,1997.3410026767144
8037,2007.6963837679125
8038,1996.8210590703336
8039,1999.5979839749489
8040,2003.160674003609
8041,1997.0817080108602
8042,2000.6053217195358
8043,1997.6010256927163
8044,1994.6402711631895
8045,1999.0319850962671
8046,2000.7301485485195
8047,1996.4319831342968
8048,2002.7915185097165
8049,1999.3732171894387
8050,2002.402767869177
8051,1998.0116681060747
8052,2000.0084652426963
8053,1998.6936158400263
8054,2004.2751917229825
8055,2000.4605359778166
8056,2000.3271887148594
8057,2001.2758717420265
8058,1995.6087804569488
8059,1999.9906473658045
8060,2001.3517045926503
8061,1999.7581738642684
8062,1999.932699696071
8063,2000.5430840454692
8064,1999.534385704776
8065,1999.8004289605806
8066,2000.5891638168544
8067,1998.1339705696084
8068,2002.365347203634
8069,2001.353425192572
8070,1999.881523610885
8071,2001.1677126778673
8072,1998.4711301877778
8073,2000.9995665716685
8074,1999.0216203776172
8075,1998.5207521587863
8076,2000.1034317453195
8077,1999.0118427391524
8078,2000.2610407948703
8079,1997.8492647590726
8080,1997.925442442214
8081,2000.670385210115
8082,1998.8624892805367
8083,1999.514524118178
8084,2001.3610510182075
8085,1999.849735011409
8086,2000.3100451673922
8087,2001.532460772863
8088,1999.4520805198315
8089,2001.9362239833647
8090,2002.6027476210154
8091,2000.4206622899321
8092,2002.3386429863149
8093,2001.5390770609972
8094,2001.8109395358395
8095,2001.4127145593902
8096,2004.8499037880235
8097,1991.966372440218
8098,2002.7004402641287
8099,2001.05610800928
8100,1999.5814964542224
8101,2002.9642837141255
8102,1999.7513734849078
8103,1996.180707076321
8104,2003.94999696439
8105,2000.7693428944726
8106,2002.7414995811705
8107,2003.2073894599803
8108,1997.7676938277011
8109,1999.683840082678
8110,1999.9750466760354
8111,1999.7797681533002
8112,1997.5972477423966
8113,2000.1310804818331
8114,2000.9974704942795
8115,1997.8814325846477
8116,2000.614097041764
8117,2001.42242213359
8118,1998.03505406591
8119,2002.3219674609038
8120,2001.9390716475777
8121,2005.8995107068329
8122,1998.3752166097995
8123,2000.8695307718435
8124,2002.6227233830389
8125,2005.3576277705467
8126,2007.3221777050596
8127,2002.810392507417
8128,2001.7507252772987
8129,1998.4061738868927
8130,1998.8564178689924
8131,2006.2615568104
8132,2000.5664947172204
8133,2003.7544278292478
8134,2003.8888102003193
8135,2004.050963463351
8136,2000.1171480155642
8137,1997.4935917797736
8138,2001.4501307124654
8139,1998.5864221568972
8140,2001.9520820032358
8141,1999.5978441650423
8142,2001.283405974188
8143,2001.1775854070008
8144,2002.3868747244833
8145,1999.8885274756872
8146,2000.5969976425572
8147,1999.6451217709612
8148,2000.6093862471275
8149,2000.2967425561205
8150,2003.671710585476
8151,2003.670596448614
8152,1996.765505030384
8153,1995.6709249532255
8154,1998.0036522469568
8155,1993.9783954068334
8156,1998.28685649454
8157,1991.6756086376115
8158,1996.1516070097248
8159,1996.1384639289902
8160,1992.130790027913
8161,1993.2828242496232
8162,1986.8215317050508
8163,1991.877491608852
8164,1992.3181706695252
8165,1988.775498290701
8166,1991.0025793629663
8167,1991.350531267411
8168,1991.564116243652
8169,1990.014546650432
8170,1991.7363863855817
8171,1991.3692899544249
8172,1998.7388456574938
8173,1996.0780105844026
8174,1995.8885100239163
8175,1992.2610213865996
8176,1997.7872809729402
8177,1997.0820636092317
8178,1998.7826035916405
8179,1996.9477691227178
8180,2000.437520697985
8181,1994.6789498054925
8182,1990.167400515271
8183,1996.5121615178089
8184,1996.676489522105
8185,1996.7776114964638
8186,1994.5367363241571
8187,1995.9603646201451
8188,1997.8478127092617
8189,1994.6130641790635
8190,1997.7717678904723
8191,1996.6676254622976
8192,1993.3748179898512
8193,2000.4940762234398
8194,1990.0637049948593
8195,1986.6862715970858
8196,1992.0887026788862
8197,1987.0446547155043
8198,1994.6203419929839
8199,1993.370537567607
8200,1992.6782201642172
8201,1990.8373358769422
8202,1989.6678741338835
8203,1995.6955916875504
8204,1995.762725009194
8205,1994.876370216469
8206,1994.7472602473242
8207,1997.9115372371202
8208,1992.8918517366444
8209,1990.1671009777806
8210,1990.1031513479777
8211,1994.2753215260216
8212,1991.8660073596725
8213,1994.5758238044807
8214,1995.5240860277693
8215,1993.495983752402
8216,1989.2246254935142
8217,1989.5825483846988
8218,1983.132542988092
8219,1983.3133763044577
8220,1981.7260595426337
8221,1983.0603200385692
8222,1984.0456719190583
8223,1985.0963101762673
8224,1978.9135869889074
8225,1991.3628360590114
8226,1984.5614382936926
8227,1991.3731469127056
8228,1985.9539574645414
8229,1983.1164401780038
8230,1978.9902078002863
8231,1979.9184376692704
8232,1980.8856556348794
8233,1982.8041199121722
8234,1972.5497854530436
8235,1977.642050979319
8236,1976.8505981109302
8237,2004.809276134717
8238,1999.3562984620198
